team,conf,barthag,adj_o,adj_d,wab,ov_cur_sos,year,season,final_four,elite_seed,made_tournament,seed_filled
Florida Atlantic,CUSA,0.881499,114.026,95.7684,4.7187311340594,0.5445,2023,2023,1,0,1,9.0
Texas A&M,SEC,0.880812,113.843,95.6691,3.6844134825773,0.664,2023,2023,0,0,1,7.0
Kansas St.,B12,0.880324,112.62,94.6798,4.2362753605537,0.7165,2023,2023,0,1,1,3.0
Michigan St.,B10,0.877126,114.419,96.443,2.4260627137112,0.7742,2023,2023,0,0,1,7.0
Kentucky,SEC,0.873786,115.653,97.7437,1.6142093659037,0.6791,2023,2023,0,0,1,6.0
Miami,ACC,0.871486,119.142,100.874,3.659089326426,0.6621,2023,2023,1,0,1,5.0
TCU,B12,0.870423,111.676,94.6298,2.2390790126392,0.6969,2023,2023,0,0,1,6.0
Iowa St.,B12,0.867825,107.015,90.8612,2.4067431800361,0.7347,2023,2023,0,0,1,6.0
Utah St.,MWC,0.867046,115.385,98.0254,2.9490629650411,0.6613,2023,2023,0,0,1,10.0
Maryland,B10,0.86583,112.615,95.7592,1.0061473159231,0.6847,2023,2023,0,0,1,8.0
Northwestern,B10,0.864203,109.738,93.4263,1.6036780515875,0.7028,2023,2023,0,0,1,7.0
North Texas,CUSA,0.862236,110.039,93.8183,1.1402966671948,0.5514,2023,2023,0,0,0,17.0
Virginia,ACC,0.859104,110.039,94.0315,4.1042568024467,0.6407,2023,2023,0,1,1,4.0
Indiana,B10,0.855716,113.084,96.8668,3.4255371422149,0.7175,2023,2023,0,1,1,4.0
Penn St.,B10,0.854747,117.474,100.695,1.3268770771893,0.7154,2023,2023,0,0,1,10.0
Oregon,P12,0.851114,112.984,97.0907,-0.25921658326656,0.7144,2023,2023,0,0,0,17.0
UAB,CUSA,0.845344,112.432,96.9936,-0.47730022630717,0.5477,2023,2023,0,0,0,17.0
Rutgers,B10,0.843802,105.383,91.0055,-1.0331515059521,0.6745,2023,2023,0,0,0,17.0
North Carolina,ACC,0.84312,111.532,96.3596,-0.65756773242368,0.6887,2023,2023,0,0,0,17.0
Iowa,B10,0.838516,119.894,103.894,0.34707342567531,0.7091,2023,2023,0,0,1,8.0
Oklahoma St.,B12,0.837993,106.266,92.1156,0.1351887582694,0.7345,2023,2023,0,0,0,17.0
Boise St.,MWC,0.836141,110.115,95.5645,2.1443872446241,0.6472,2023,2023,0,0,1,10.0
Michigan,B10,0.832337,111.657,97.1353,-1.7889754732751,0.7099,2023,2023,0,0,0,17.0
Ohio St.,B10,0.832219,115.789,100.737,-3.0598907716641,0.7236,2023,2023,0,0,0,17.0
USC,P12,0.829774,111.752,97.3718,2.0737169829822,0.6816,2023,2023,0,0,1,10.0
Cincinnati,Amer,0.829453,111.879,97.5021,-1.6511267545545,0.6044,2023,2023,0,0,0,17.0
NC State,ACC,0.827204,113.623,99.1586,1.1277882710449,0.6374,2023,2023,0,0,1,11.0
Liberty,ASun,0.824619,111.361,97.3363,-1.9817610533787,0.4391,2023,2023,0,0,0,17.0
Illinois,B10,0.821572,108.906,95.3642,0.88495574952584,0.6741,2023,2023,0,0,1,9.0
Arizona St.,P12,0.820653,108.412,94.983,1.2276175357813,0.6903,2023,2023,0,0,1,11.0
Oklahoma,B12,0.817215,109.638,96.2509,-1.7067921869078,0.7632,2023,2023,0,0,0,17.0
Drake,MVC,0.815546,108.838,95.641,-0.68590884644367,0.4714,2023,2023,0,0,1,12.0
Texas Tech,B12,0.813449,110.723,97.4153,-2.4955495423801,0.6798,2023,2023,0,0,0,17.0
Providence,BE,0.812821,114.943,101.164,1.3461813137605,0.6433,2023,2023,0,0,1,11.0
Washington St.,P12,0.811522,111.299,98.03,-2.9767378854933,0.6789,2023,2023,0,0,0,17.0
Clemson,ACC,0.809601,110.857,97.7469,-0.27223844388579,0.5831,2023,2023,0,0,0,17.0
Seton Hall,BE,0.808229,106.191,93.705,-2.023684719175,0.6739,2023,2023,0,0,0,17.0
Wisconsin,B10,0.80752,106.478,93.9956,-0.4913539731495,0.7292,2023,2023,0,0,0,17.0
Utah Valley,WAC,0.806486,107.082,94.5832,-0.25968862880393,0.5333,2023,2023,0,0,0,17.0
Villanova,BE,0.804729,112.274,99.266,-2.1719198855052,0.7128,2023,2023,0,0,0,17.0
VCU,A10,0.802588,105.523,93.4075,0.97344651954106,0.5508,2023,2023,0,0,1,12.0
UCF,Amer,0.798789,107.723,95.5518,-3.7789269774584,0.6267,2023,2023,0,0,0,17.0
Mississippi St.,SEC,0.798543,103.436,91.7618,0.3623258456724,0.6436,2023,2023,0,0,1,11.0
Missouri,SEC,0.793892,117.461,104.464,3.5239456510915,0.6528,2023,2023,0,0,1,7.0
Iona,MAAC,0.790916,110.308,98.2568,-1.6524286663158,0.4335,2023,2023,0,0,1,13.0
Utah,P12,0.79081,106.69,95.0395,-3.3305688674414,0.6437,2023,2023,0,0,0,17.0
Dayton,A10,0.788183,109.79,97.9354,-4.3196303335515,0.5233,2023,2023,0,0,0,17.0
Colorado,P12,0.78755,106.534,95.0625,-3.3600938185573,0.6858,2023,2023,0,0,0,17.0
College of Charleston,CAA,0.786477,109.414,97.6862,1.663165186284,0.3968,2023,2023,0,0,1,12.0
New Mexico,MWC,0.781296,114.398,102.408,-0.97834916269797,0.6166,2023,2023,0,0,0,17.0
Pittsburgh,ACC,0.774255,113.11,101.614,-0.25167180942044,0.6246,2023,2023,0,0,1,11.0
Vanderbilt,SEC,0.772797,114.019,102.506,-0.31782944612654,0.7013,2023,2023,0,0,0,17.0
Stanford,P12,0.772201,114.373,102.854,-6.166442692955,0.6672,2023,2023,0,0,0,17.0
Virginia Tech,ACC,0.770982,113.983,102.564,-3.2124466131671,0.6329,2023,2023,0,0,0,17.0
Sam Houston St.,WAC,0.768229,103.879,93.599,0.099384828029641,0.4978,2023,2023,0,0,0,17.0
BYU,WCC,0.757735,108.56,98.3123,-4.5229806194401,0.5846,2023,2023,0,0,0,17.0
St. John's,BE,0.756826,107.851,97.7124,-2.6456202745822,0.6419,2023,2023,0,0,0,17.0
Kent St.,MAC,0.756049,106.992,96.9694,0.81679503311934,0.4501,2023,2023,0,0,1,13.0
Nevada,MWC,0.75418,109.654,99.469,0.65643974201766,0.6552,2023,2023,0,0,1,11.0
Yale,Ivy,0.753413,107.734,97.7632,-2.0076014211092,0.4687,2023,2023,0,0,0,17.0
Santa Clara,WCC,0.753283,109.662,99.5181,0.099808841677379,0.5893,2023,2023,0,0,0,17.0
Oral Roberts,Sum,0.748735,111.758,101.635,1.5939413248215,0.3668,2023,2023,0,0,1,12.0
Florida,SEC,0.746672,105.688,96.2066,-2.9292425123107,0.6929,2023,2023,0,0,0,17.0
Wake Forest,ACC,0.743164,111.366,101.537,-3.0114351513186,0.6326,2023,2023,0,0,0,17.0
Wichita St.,Amer,0.739516,108.08,98.705,-5.4605381943897,0.5806,2023,2023,0,0,0,17.0
Hofstra,CAA,0.738934,109.931,100.422,-2.3895430000854,0.4508,2023,2023,0,0,0,17.0
Toledo,MAC,0.736929,119.891,109.619,-1.1890512034542,0.4276,2023,2023,0,0,0,17.0
Louisiana Lafayette,SB,0.729885,110.758,101.586,-0.5325855637229,0.4625,2023,2023,0,0,1,13.0
South Alabama,SB,0.729418,108.422,99.464,-7.9059340674129,0.4862,2023,2023,0,0,0,17.0
Marshall,SB,0.727291,109.606,100.644,-2.7925000690507,0.4295,2023,2023,0,0,0,17.0
Bradley,MVC,0.71748,106.026,97.7721,-1.3902827800073,0.4817,2023,2023,0,0,0,17.0
Princeton,Ivy,0.70831,109.109,101.008,-3.1920276914317,0.4691,2023,2023,0,0,1,15.0
Nebraska,B10,0.702987,106.017,98.3643,-2.0775849735675,0.7102,2023,2023,0,0,0,17.0
Indiana St.,MVC,0.701563,109.493,101.65,-6.8704971107993,0.3934,2023,2023,0,0,0,17.0
Furman,SC,0.698377,112.699,104.764,-1.9963977031099,0.4063,2023,2023,0,0,1,13.0
UNLV,MWC,0.696322,106.362,98.9568,-3.4426659891342,0.6091,2023,2023,0,0,0,17.0
Saint Louis,A10,0.692869,110.822,103.253,-3.2824730396909,0.5559,2023,2023,0,0,0,17.0
Vermont,AE,0.687309,109.725,102.462,-3.8259676903695,0.4359,2023,2023,0,0,1,15.0
Montana St.,BSky,0.687148,105.149,98.1954,-2.701330447688,0.4471,2023,2023,0,0,1,14.0
UC Irvine,BW,0.684054,105.947,99.0642,-4.4685720228486,0.4596,2023,2023,0,0,0,17.0
San Francisco,WCC,0.682369,109.228,102.201,-3.7323546339181,0.5733,2023,2023,0,0,0,17.0
San Jose St.,MWC,0.677236,108.39,101.625,-2.100979572168,0.6031,2023,2023,0,0,0,17.0
Charlotte,CUSA,0.670334,107.954,101.493,-6.4804673418368,0.5004,2023,2023,0,0,0,17.0
Temple,Amer,0.670047,107.552,101.127,-5.564750696785,0.6318,2023,2023,0,0,0,17.0
Tulane,Amer,0.667216,108.744,102.361,-2.0561082301053,0.5639,2023,2023,0,0,0,17.0
Southern Miss,SB,0.665202,105.782,99.6512,-0.75677162169626,0.4515,2023,2023,0,0,0,17.0
Colorado St.,MWC,0.662913,110.907,104.573,-6.7111473837579,0.6318,2023,2023,0,0,0,17.0
Colgate,Pat,0.66072,112.468,106.135,-3.6540238349302,0.352,2023,2023,0,0,1,15.0
Washington,P12,0.654907,103.905,98.2742,-3.7841703407088,0.6691,2023,2023,0,0,0,17.0
UNC Greensboro,SC,0.654741,103.044,97.4661,-6.1649309945111,0.4241,2023,2023,0,0,0,17.0
Akron,MAC,0.64789,108.644,103.034,-4.9291760564382,0.4336,2023,2023,0,0,0,17.0
Mississippi,SEC,0.645902,106.243,100.833,-8.4754697036235,0.667,2023,2023,0,0,0,17.0
James Madison,SB,0.645519,105.373,100.022,-4.6539272709133,0.4295,2023,2023,0,0,0,17.0
Kennesaw St.,ASun,0.642814,105.605,100.345,-1.4278785268945,0.4436,2023,2023,0,0,1,14.0
Grand Canyon,WAC,0.638829,111.342,105.956,-3.7618456443942,0.5042,2023,2023,0,0,1,14.0
Southern Utah,WAC,0.637753,108.588,103.376,-3.7913215591846,0.5097,2023,2023,0,0,0,17.0
Cal St. Fullerton,BW,0.633599,104.1,99.2587,-6.0767511278238,0.4785,2023,2023,0,0,0,17.0
Penn,Ivy,0.63125,109.903,104.884,-6.0320885744682,0.4924,2023,2023,0,0,0,17.0
UMass Lowell,AE,0.628044,107.757,102.959,-4.1852963039744,0.2852,2023,2023,0,0,0,17.0
Duquesne,A10,0.627864,107.777,102.985,-5.9632443842113,0.4824,2023,2023,0,0,0,17.0
Middle Tennessee,CUSA,0.622359,105.763,101.267,-5.1938758218805,0.5541,2023,2023,0,0,0,17.0
Butler,BE,0.612996,100.626,96.6814,-4.4129905246353,0.6986,2023,2023,0,0,0,17.0
UC Santa Barbara,BW,0.612565,110.029,105.733,-1.5134683928884,0.4352,2023,2023,0,0,1,14.0
Towson,CAA,0.603949,107.663,103.784,-5.9738657734007,0.4148,2023,2023,0,0,0,17.0
Tarleton St.,WAC,0.599726,103.966,100.374,-7.6980219303848,0.5136,2023,2023,0,0,0,17.0
Belmont,MVC,0.599297,110.199,106.409,-5.0536936727931,0.457,2023,2023,0,0,0,17.0
Loyola Marymount,WCC,0.598092,107.744,104.083,-2.9388311887157,0.5792,2023,2023,0,0,0,17.0
Eastern Washington,BSky,0.591259,109.919,106.446,-4.1653877251231,0.4604,2023,2023,0,0,0,17.0
Davidson,A10,0.586741,106.974,103.763,-8.4277247823549,0.5243,2023,2023,0,0,0,17.0
Syracuse,ACC,0.586306,108.968,105.713,-5.6548613831694,0.5978,2023,2023,0,0,0,17.0
Fresno St.,MWC,0.582666,103.152,100.201,-10.243945299661,0.6187,2023,2023,0,0,0,17.0
Utah Tech,WAC,0.574777,107.682,104.897,-11.043996665721,0.5044,2023,2023,0,0,0,17.0
Notre Dame,ACC,0.574295,108.54,105.751,-11.615407871798,0.5963,2023,2023,0,0,0,17.0
Hawaii,BW,0.570504,100.548,98.0962,-5.7480167509509,0.4317,2023,2023,0,0,0,17.0
Georgia Tech,ACC,0.568701,104.724,102.236,-8.1248506267289,0.5768,2023,2023,0,0,0,17.0
Air Force,MWC,0.566522,105.367,102.943,-9.3955076472263,0.555,2023,2023,0,0,0,17.0
Ohio,MAC,0.566236,109.284,106.781,-7.6998749806049,0.4334,2023,2023,0,0,0,17.0
DePaul,BE,0.565843,106.701,104.271,-8.8079529666709,0.7182,2023,2023,0,0,0,17.0
South Florida,Amer,0.5608,105.247,103.033,-9.199560172283,0.5445,2023,2023,0,0,0,17.0
Stephen F. Austin,WAC,0.559198,103.95,101.821,-6.9948565739329,0.4587,2023,2023,0,0,0,17.0
Samford,SC,0.556026,107.664,105.578,-6.0878299918669,0.367,2023,2023,0,0,0,17.0
Southern Illinois,MVC,0.545867,99.8037,98.2197,-3.5057416890862,0.4473,2023,2023,0,0,0,17.0
LSU,SEC,0.545863,105.864,104.184,-7.298873473518,0.6345,2023,2023,0,0,0,17.0
Missouri St.,MVC,0.545149,103.816,102.194,-8.1233096956299,0.4715,2023,2023,0,0,0,17.0
Eastern Kentucky,ASun,0.543679,104.393,102.815,-6.3469578572698,0.4573,2023,2023,0,0,0,17.0
Portland,WCC,0.539828,109.726,108.214,-9.2839819112027,0.5609,2023,2023,0,0,0,17.0
Troy,SB,0.539623,102.837,101.426,-6.1495967531612,0.4504,2023,2023,0,0,0,17.0
Fordham,A10,0.538438,101.666,100.313,-2.0458209180879,0.434,2023,2023,0,0,0,17.0
Wyoming,MWC,0.536018,106.675,105.344,-11.664666029174,0.6386,2023,2023,0,0,0,17.0
Northern Kentucky,Horz,0.534881,102.593,101.353,-6.683943761646,0.4082,2023,2023,0,0,1,16.0
Appalachian St.,SB,0.532027,101.323,100.199,-10.110965322555,0.4444,2023,2023,0,0,0,17.0
Long Beach St.,BW,0.531506,104.829,103.685,-8.6965147751413,0.4713,2023,2023,0,0,0,17.0
Youngstown St.,Horz,0.527414,110.106,109.06,-5.3492405806771,0.3407,2023,2023,0,0,0,17.0
UNC Wilmington,CAA,0.525226,101.502,100.615,-2.8689929512655,0.4209,2023,2023,0,0,0,17.0
Boston College,ACC,0.522254,102.472,101.681,-6.6265714787581,0.6111,2023,2023,0,0,0,17.0
UC Riverside,BW,0.521949,105.946,105.139,-4.6583667253053,0.4855,2023,2023,0,0,0,17.0
SMU,Amer,0.520574,103.204,102.467,-10.508725738608,0.6393,2023,2023,0,0,0,17.0
Georgia,SEC,0.520124,103.343,102.622,-5.5101259509118,0.6018,2023,2023,0,0,0,17.0
George Mason,A10,0.520054,100.706,100.005,-6.046109927381,0.5044,2023,2023,0,0,0,17.0
Seattle,WAC,0.519644,100.032,99.3501,-4.8521594538374,0.5115,2023,2023,0,0,0,17.0
Cal Baptist,WAC,0.519513,102.368,101.675,-9.7605251008291,0.4609,2023,2023,0,0,0,17.0
Longwood,BSth,0.516744,103.729,103.127,-7.7517212980899,0.3267,2023,2023,0,0,0,17.0
Brown,Ivy,0.512932,100.108,99.6582,-7.1833850246447,0.4677,2023,2023,0,0,0,17.0
UTEP,CUSA,0.511088,99.7295,99.3455,-9.9647475671077,0.5183,2023,2023,0,0,0,17.0
Richmond,A10,0.510341,102.157,101.79,-10.689593012988,0.5134,2023,2023,0,0,0,17.0
Cornell,Ivy,0.509886,109.764,109.387,-5.3941703608247,0.4417,2023,2023,0,0,0,17.0
Montana,BSky,0.507743,107.771,107.481,-7.8839312389941,0.45,2023,2023,0,0,0,17.0
Pacific,WCC,0.50353,107.157,107.026,-10.246312462984,0.5133,2023,2023,0,0,0,17.0
UC Davis,BW,0.500435,102.782,102.766,-8.4117511425787,0.421,2023,2023,0,0,0,17.0
Chattanooga,SC,0.500134,107.344,107.339,-11.301960864188,0.4018,2023,2023,0,0,0,17.0
North Carolina Central,MEAC,0.498589,99.9463,99.9953,-7.4810800958678,0.3205,2023,2023,0,0,0,17.0
Louisiana Tech,CUSA,0.498232,104.486,104.55,-9.299861398422,0.5264,2023,2023,0,0,0,17.0
Cleveland St.,Horz,0.494293,104.019,104.226,-8.3034362850085,0.3645,2023,2023,0,0,0,17.0
Radford,BSth,0.493741,103.589,103.815,-8.5124734290778,0.4047,2023,2023,0,0,0,17.0
Lipscomb,ASun,0.493643,103.536,103.765,-7.3576737627758,0.4036,2023,2023,0,0,0,17.0
Ball St.,MAC,0.489772,107.195,107.577,-6.6542080186655,0.4002,2023,2023,0,0,0,17.0
Grambling St.,SWAC,0.484127,98.7364,99.2832,-4.6230851040657,0.2934,2023,2023,0,0,0,17.0
Saint Joseph's,A10,0.482848,103.877,104.499,-9.9705058648973,0.4895,2023,2023,0,0,0,17.0
Stetson,ASun,0.482806,111.531,112.2,-7.0284148703079,0.4425,2023,2023,0,0,0,17.0
Western Kentucky,CUSA,0.479015,103.234,103.99,-7.7908247450501,0.52,2023,2023,0,0,0,17.0
Harvard,Ivy,0.476961,99.5156,100.317,-8.4754309137412,0.443,2023,2023,0,0,0,17.0
Drexel,CAA,0.468492,99.9913,101.095,-10.301045858256,0.3728,2023,2023,0,0,0,17.0
UNC Asheville,BSth,0.46565,102.304,103.536,-1.8624029908453,0.3819,2023,2023,0,0,1,15.0
Quinnipiac,MAAC,0.460791,103.525,104.949,-7.3850802749913,0.3644,2023,2023,0,0,0,17.0
St. Bonaventure,A10,0.457436,100.102,101.599,-11.787411125828,0.4907,2023,2023,0,0,0,17.0
East Carolina,Amer,0.456605,101.552,103.1,-8.0127382852373,0.5445,2023,2023,0,0,0,17.0
Texas A&M Corpus Chris,Slnd,0.456579,105.763,107.376,-6.0499630992012,0.2914,2023,2023,0,0,1,16.0
Pepperdine,WCC,0.455529,104.137,105.765,-12.963951394971,0.5786,2023,2023,0,0,0,17.0
Georgia Southern,SB,0.455026,99.5295,101.103,-10.027603542674,0.4249,2023,2023,0,0,0,17.0
Texas St.,SB,0.454027,104.557,106.247,-12.098259721088,0.4658,2023,2023,0,0,0,17.0
Buffalo,MAC,0.453332,103.109,104.801,-9.3911237308383,0.491,2023,2023,0,0,0,17.0
St. Thomas,Sum,0.449746,106.092,107.969,-8.7523045921015,0.3586,2023,2023,0,0,0,17.0
George Washington,A10,0.448963,108.923,110.88,-10.283226304583,0.4639,2023,2023,0,0,0,17.0
Old Dominion,SB,0.447954,101.235,103.091,-5.8984733658255,0.4787,2023,2023,0,0,0,17.0
Navy,Pat,0.447596,101.295,103.165,-8.6253851498587,0.3456,2023,2023,0,0,0,17.0
Wright St.,Horz,0.444914,103.398,105.406,-10.964421860534,0.345,2023,2023,0,0,0,17.0
Abilene Christian,WAC,0.443527,104.459,106.54,-10.232734610149,0.4826,2023,2023,0,0,0,17.0
FIU,CUSA,0.441759,102.75,104.863,-10.434968597951,0.4949,2023,2023,0,0,0,17.0
Weber St.,BSky,0.440497,99.0132,101.094,-8.4259676339103,0.4609,2023,2023,0,0,0,17.0
South Dakota St.,Sum,0.437721,102.964,105.231,-6.5239030610604,0.4252,2023,2023,0,0,0,17.0
Florida Gulf Coast,ASun,0.437574,103.616,105.903,-8.6811138075477,0.4355,2023,2023,0,0,0,17.0
Georgetown,BE,0.432661,103.494,105.961,-12.40918130547,0.671,2023,2023,0,0,0,17.0
Queens,ASun,0.429904,105.669,108.295,-9.4202440622231,0.4035,2023,2023,0,0,0,17.0
Florida St.,ACC,0.42987,103.97,106.555,-11.888096757914,0.6595,2023,2023,0,0,0,17.0
New Mexico St.,WAC,0.426384,103.715,106.425,-8.8749811840608,0.5235,2023,2023,0,0,0,17.0
Minnesota,B10,0.425986,102.257,104.943,-9.8271429739168,0.6845,2023,2023,0,0,0,17.0
Gardner Webb,BSth,0.423999,98.1894,100.84,-11.350298928394,0.3813,2023,2023,0,0,0,17.0
Morehead St.,OVC,0.420637,100.436,103.271,-6.6834003466959,0.3325,2023,2023,0,0,0,17.0
Northern Arizona,BSky,0.409268,106.827,110.292,-15.139950166379,0.4871,2023,2023,0,0,0,17.0
Rice,CUSA,0.409062,106.732,110.201,-6.7733622718975,0.5076,2023,2023,0,0,0,17.0
South Carolina,SEC,0.408645,102.88,106.24,-9.7087916622035,0.648,2023,2023,0,0,0,17.0
La Salle,A10,0.408623,103.308,106.682,-11.644283045118,0.4991,2023,2023,0,0,0,17.0
Massachusetts,A10,0.405277,99.288,102.655,-9.2928332959992,0.5188,2023,2023,0,0,0,17.0
Oregon St.,P12,0.403833,98.5015,101.895,-9.2915205074386,0.6311,2023,2023,0,0,0,17.0
Bryant,AE,0.403727,102.841,106.388,-7.8663288608317,0.3865,2023,2023,0,0,0,17.0
Howard,MEAC,0.403121,102.696,106.261,-7.3195762958545,0.3514,2023,2023,0,0,1,16.0
Mercer,SC,0.403025,98.8021,102.236,-14.037433810991,0.3966,2023,2023,0,0,0,17.0
San Diego,WCC,0.402222,108.92,112.738,-12.136628674212,0.535,2023,2023,0,0,0,17.0
Detroit,Horz,0.396352,109.155,113.222,-12.971945210134,0.4177,2023,2023,0,0,0,17.0
Northern Iowa,MVC,0.395706,102.512,106.356,-11.811137562213,0.4708,2023,2023,0,0,0,17.0
Rider,MAAC,0.393058,104.577,108.604,-9.4165895771087,0.3665,2023,2023,0,0,0,17.0
Norfolk St.,MEAC,0.392086,104.897,108.974,-5.9797399050221,0.3015,2023,2023,0,0,0,17.0
Siena,MAAC,0.390349,100.219,104.181,-10.46500022108,0.3792,2023,2023,0,0,0,17.0
Campbell,BSth,0.389185,104.555,108.734,-13.284459309779,0.376,2023,2023,0,0,0,17.0
Jacksonville,ASun,0.381934,99.9281,104.199,-10.20954229609,0.4345,2023,2023,0,0,0,17.0
North Florida,ASun,0.378537,108.311,113.083,-10.154859691112,0.442,2023,2023,0,0,0,17.0
Murray St.,MVC,0.377614,104.753,109.405,-8.1498469530313,0.4679,2023,2023,0,0,0,17.0
Northwestern St.,Slnd,0.374848,103.953,108.681,-5.8519450713316,0.3306,2023,2023,0,0,0,17.0
Loyola Chicago,A10,0.37448,101.693,106.333,-13.893955974151,0.5158,2023,2023,0,0,0,17.0
Jacksonville St.,ASun,0.371647,101.465,106.206,-11.646163189964,0.4267,2023,2023,0,0,0,17.0
Northern Colorado,BSky,0.369324,105.815,110.855,-12.908817164979,0.4769,2023,2023,0,0,0,17.0
UT Arlington,WAC,0.368267,99.407,104.183,-13.405152257688,0.5309,2023,2023,0,0,0,17.0
North Dakota St.,Sum,0.365026,102.267,107.311,-10.623953256671,0.4158,2023,2023,0,0,0,17.0
Portland St.,BSky,0.363834,102.42,107.52,-12.877757138342,0.4568,2023,2023,0,0,0,17.0
Delaware,CAA,0.363664,101.914,106.995,-9.7899590772434,0.4291,2023,2023,0,0,0,17.0
UC San Diego,BW,0.361486,102.918,108.137,-14.255237506824,0.4492,2023,2023,0,0,0,17.0
Wofford,SC,0.351113,107.841,113.757,-9.9763481766678,0.4073,2023,2023,0,0,0,17.0
Army,Pat,0.350782,102.122,107.738,-12.538209984003,0.2955,2023,2023,0,0,0,17.0
Milwaukee,Horz,0.347077,101.286,107.008,-6.2719416303427,0.3728,2023,2023,0,0,0,17.0
Rhode Island,A10,0.342057,97.0628,102.744,-15.884493957735,0.502,2023,2023,0,0,0,17.0
Robert Morris,Horz,0.340977,97.7496,103.514,-12.139971520488,0.3624,2023,2023,0,0,0,17.0
Fort Wayne,Horz,0.337853,99.4981,105.493,-10.170641839286,0.3648,2023,2023,0,0,0,17.0
Western Carolina,SC,0.33585,101.028,107.199,-9.7712472702423,0.3897,2023,2023,0,0,0,17.0
Canisius,MAAC,0.3348,101.144,107.366,-15.027511272677,0.4058,2023,2023,0,0,0,17.0
Northern Illinois,MAC,0.330672,99.715,106.021,-12.366114298746,0.426,2023,2023,0,0,0,17.0
Idaho St.,BSky,0.32982,101.148,107.581,-15.527596251645,0.414,2023,2023,0,0,0,17.0
USC Upstate,BSth,0.328664,98.1966,104.489,-9.7977945060121,0.403,2023,2023,0,0,0,17.0
Winthrop,BSth,0.327868,107.446,114.366,-11.34689143524,0.4075,2023,2023,0,0,0,17.0
UMBC,AE,0.321744,103.935,110.899,-9.5643034856558,0.3355,2023,2023,0,0,0,17.0
East Tennessee St.,SC,0.319682,100.202,107.003,-15.326903186833,0.3895,2023,2023,0,0,0,17.0
North Alabama,ASun,0.318969,102.368,109.347,-7.9338036246156,0.413,2023,2023,0,0,0,17.0
Bellarmine,ASun,0.312501,101.799,109.023,-10.219654753087,0.4616,2023,2023,0,0,0,17.0
Mount St. Mary's,MAAC,0.311646,97.5126,104.469,-14.410712348764,0.3923,2023,2023,0,0,0,17.0
Sacramento St.,BSky,0.309324,101.404,108.741,-11.745994450685,0.4548,2023,2023,0,0,0,17.0
UTSA,CUSA,0.307496,102.061,109.527,-14.023005944975,0.5151,2023,2023,0,0,0,17.0
Niagara,MAAC,0.307376,100.323,107.667,-10.081863102151,0.3796,2023,2023,0,0,0,17.0
Dartmouth,Ivy,0.301094,99.2961,106.84,-12.941991342335,0.4408,2023,2023,0,0,0,17.0
UT Rio Grande Valley,WAC,0.300985,102.265,110.039,-10.417480012693,0.4486,2023,2023,0,0,0,17.0
Alcorn St.,SWAC,0.300859,100.216,107.84,-7.1021399261622,0.3964,2023,2023,0,0,0,17.0
Southeastern Louisiana,Slnd,0.3008,102.574,110.38,-9.3154895702392,0.3266,2023,2023,0,0,0,17.0
SIU Edwardsville,OVC,0.299868,98.7751,106.333,-10.518026998338,0.286,2023,2023,0,0,0,17.0
Louisville,ACC,0.291525,101.245,109.372,-16.824278451665,0.6594,2023,2023,0,0,0,17.0
Fairleigh Dickinson,NEC,0.290869,106.128,114.679,-12.194627013298,0.2639,2023,2023,0,0,1,16.0
California,P12,0.289732,95.8264,103.597,-16.698334802246,0.6957,2023,2023,0,0,0,17.0
Lafayette,Pat,0.287855,94.6555,102.413,-16.564652985626,0.415,2023,2023,0,0,0,17.0
Fairfield,MAAC,0.285226,98.0083,106.159,-13.119473461939,0.382,2023,2023,0,0,0,17.0
Southeast Missouri St.,OVC,0.282342,99.4129,107.813,-11.655671558407,0.3165,2023,2023,0,0,1,16.0
Miami OH,MAC,0.280095,102.166,110.906,-14.448616122245,0.4045,2023,2023,0,0,0,17.0
North Dakota,Sum,0.276205,102.775,111.755,-14.576556793153,0.3912,2023,2023,0,0,0,17.0
Maryland Eastern Shore,MEAC,0.276025,92.3205,100.395,-7.8014319357281,0.345,2023,2023,0,0,0,17.0
Marist,MAAC,0.275167,97.2351,105.779,-15.867625132775,0.352,2023,2023,0,0,0,17.0
Louisiana Monroe,SB,0.274082,96.9051,105.47,-13.839240663988,0.4712,2023,2023,0,0,0,17.0
Prairie View A&M,SWAC,0.273949,93.6755,101.961,-13.88018025557,0.3407,2023,2023,0,0,0,17.0
Nicholls St.,Slnd,0.269951,98.1997,107.073,-9.6557341026596,0.335,2023,2023,0,0,0,17.0
Denver,Sum,0.267637,99.8501,108.984,-13.04153953743,0.3082,2023,2023,0,0,0,17.0
Merrimack,NEC,0.266952,90.5127,98.8228,-11.757524599382,0.2891,2023,2023,0,0,0,17.0
Tennessee St.,OVC,0.266324,100.305,109.545,-11.527112710625,0.2358,2023,2023,0,0,0,17.0
Bowling Green,MAC,0.265979,102.265,111.702,-15.331212387554,0.3848,2023,2023,0,0,0,17.0
Oakland,Horz,0.262149,102.153,111.771,-12.889287579722,0.4352,2023,2023,0,0,0,17.0
Tennessee Martin,OVC,0.259944,100.873,110.481,-10.736405043337,0.2672,2023,2023,0,0,0,17.0
New Hampshire,AE,0.259731,96.5558,105.763,-10.645829878905,0.3553,2023,2023,0,0,0,17.0
Tennessee Tech,OVC,0.258819,100.671,110.315,-12.756317467428,0.3102,2023,2023,0,0,0,17.0
American,Pat,0.257929,100.088,109.721,-11.421589127628,0.3186,2023,2023,0,0,0,17.0
